tmdb_id,title,year,genres,overview,poster_path,vote_average,vote_count
1178518,Des jours meilleurs,2025,Comédie | Drame,"A la suite d’un accident de voiture, Suzanne perd la garde de ses trois enfants. Elle n’a plus le choix et doit se soigner dans un centre pour alcooliques. A peine arrivée, elle y rencontre Alice et Diane, deux femmes au caractère bien trempé… Denis, éducateur sportif, va tenter de les réunir autour du même objectif : participer au rallye des Dunes dans le désert marocain. Il devra s’armer de beaucoup de patience et de pédagogie pour préparer cette improbable équipage à atteindre son objectif.",/o7ZlC9fLjIp3CMYYV6CpzTgtAW8.jpg,6.695,77
302687,Kev Adams - Voilà Voilà,2014,Comédie,"Depuis The Young Man Show qui l'a révélé au public, Kev Adams a bien grandi et nous en apporte la preuve dans son nouveau spectacle Voilà Voilà. Désormais, Kev aborde des sujets plus personnels et intimes, il nous parle de sa découverte des USA, du divorce de ses parents, fait danser son public et se pose plein de questions sur la famille, le sens de son prénom, les moustiques, bref sur la vie quoi ! En quelques années, Kev est passé d'étoile montante de l'humour français à artiste confirmé dont le public se compte maintenant en millions de fans. Sur scène mais aussi sur grand (Fiston, Les Profs) et petit écran (SODA), Kev Adams est à lui-seul un véritable phénomène de société !",/23MY4TmzEy8sCjFzGAfz4E5zzQY.jpg,6.6,76
47860,Foutaises,1990,Comédie,"Face à la caméra, Dominique Pinon énonce dans le désordre ses « j'aime, j'aime pas », des plus simples aux plus touchants. Ainsi, tout au long d’une succession de vignettes illustrant ses goûts et ses dégoûts, se dévoile l’imaginaire de ce personnage fait de souvenirs d’enfance et d’impressions saisies dans les replis de sa vie quotidienne.",/eXu0VO0w22D6bGruULUgMaesIF4.jpg,7.1,75
134463,"L'Arbre, le Maire et la Médiathèque",1993,Comédie | Drame,"Julien Dechaumes est le maire socialiste de Saint-Juire, un charmant petit village de Vendée. Visant les prochaines élections législatives, il réussit à obtenir une subvention du Ministère de la Culture pour doter son village d’une médiathèque. En compagnie de son amie de cœur, l’écrivaine parisienne Bérénice Beaurivage, il rend visite au beau-frère de sa cousine, rédacteur en chef d’un magazine mensuel de gauche intitulé Après-Demain, afin d’obtenir son appui médiatique. À cette occasion, Julien fait la connaissance de la journaliste Blandine Lenoir qui, séduite par sa démarche, décide de lui consacrer un article. Elle se rend à Saint-Juire pour interviewer les habitants et rencontre l'instituteur Marc Rossignol, violemment opposé au projet notamment à cause de l’abattage d’un magnifique arbre centenaire que la construction d’un tel bâtiment entraînerait…",/nHgnjjhhzNEBl7UhsTEO2Rdi2v5.jpg,6.7,75
60612,Le Bal,1983,Musique | Comédie | Drame,"Dans une salle de bal redéfile l'histoire de la France, des années 20 aux années 80, au gré des musiques qui ony rythmé ces décennies. Le Front Populaire, la Seconde Guerre mondiale, la Libération et Mai 68 sont ainsi évoqués sur fond de jazz, de rock'n'roll et de musique disco.",/cAWB2CFtLg2cKYlQqbaHPEA2vBF.jpg,7.0,74
42973,Joueuse,2009,Comédie | Drame,"En Corse, Hélène, quadragénaire, femme de chambre hôtelière, mène une vie familiale routinière avec son mari Ange et sa fille Lisa jusqu’au jour où, en faisant son service, elle surprend une partie d’échecs en cours, ce qui va déclencher sa passion pour ce jeu et transformer sa vie.",/hLuJ3HvmejVTk8PvnKUJiwf3IHE.jpg,6.6,73
544398,Un vrai bonhomme,2019,Drame | Comédie,"Tom, un adolescent timide et sensible, s’apprête à faire sa rentrée dans un nouveau lycée. Pour l’aider à s’intégrer, il peut compter sur les conseils de Léo, son grand frère et véritable mentor. Léo s’emploie à faire de Tom un mec, un vrai, mais son omniprésence va rapidement se transformer en une influence toxique. Tom va devoir batailler pour s’affranchir de l’emprise de Léo et trouver son propre chemin…",/t37i63GN6ja3piv3BhOrbEFZmfy.jpg,6.692,72
589181,Fourmi,2019,Comédie | Drame,"Théo, alias «Fourmi», est fils unique de parents divorcés. Tandis que sa mère Chloé vit les prémices d’une nouvelle histoire d’amour, son père Laurent semble s’enliser dans une vie sans perspectives. Du haut de ses 12 ans, Théo a un don pour le football. Lorsqu’un recruteur d’un club anglais prestigieux s’intéresse à lui, il y voit l’opportunité de redonner un peu d’espoir à son père. Mais malgré ses efforts, «Fourmi» n’est pas sélectionné en raison de sa petite taille. Il décide de mentir à son père et lui fait croire qu’il a été retenu pour la rentrée prochaine. Ce mensonge va vite dépasser Théo et bouleverser sa vie et celles de ses proches.",/Aec2aHRpwSntw084WnAZBOBJig1.jpg,6.5,71
62013,Les Apprentis,1995,Comédie | Drame,"Antoine est un écrivain raté et dépressif. Fred ne fait pas grand-chose de sa vie et semble s'en contenter. Tous deux partagent un appartement et vivent de petites combines foireuses. Les aventures et surtout mésaventures de ces deux copains un brin losers, leur permettront de s'apercevoir que l'amitié est bien la plus grande des richesses.",/igDEqCYZH5V7jIalA4T6ICRe2XW.jpg,6.5,71
11480,Romuald et Juliette,1989,Comédie,"Romuald, jeune et sémillant PDG des usines Blanlait, a toute confiance en son directeur, Paulin, en sa secrétaire, Nicole, et en sa femme, Françoise. Seule Juliette, une charmante Antillaise qui fait le ménage dans les bureaux de la société, la nuit, pour nourrir ses cinq enfants, tous nés de pères différents, connaît les complots fomentés contre le candide Romuald. Paulin et Françoise sont amants, Nicole trahit allègrement son patron, et un sabotage contre les cuves de Blanlait envoie nombre de consommateurs à l'hôpital. Recherché par la COB, Romuald trouve asile chez Juliette, qui lui ouvre les yeux sur ses proches et sur le bonheur de vivre...",/z61Zl05vxfx0Hv3tfzkn3YnMGxC.jpg,6.7,70
1145899,Marsupilami,2026,Aventure | Comédie,"Pour sauver son emploi, David accepte un plan foireux : ramener un mystérieux colis d’Amérique du Sud. Il se retrouve à bord d’une croisière avec son ex Tess, son fils Léo, et son collègue Stéphane, aussi benêt que maladroit, dont David se sert pour transporter le colis à sa place. Tout dérape lorsque ce dernier l’ouvre accidentellement : un adorable bébé Marsupilami apparaît et le voyage vire au chaos !",/rJNHFa07Id2ylQgw0ttzGwpeczE.jpg,6.6,70
61659,Danse avec lui,2007,Comédie | Drame,"Trois ans après une rupture dramatique qui a bouleversé son existence, Alexandra réapprend à vivre et à aimer grâce à la rencontre troublante d’un vieux maître d’équitation et de son cheval.",/9EsqeUzwaQ5sDCH6F0HFMHo55x8.jpg,6.6,69
205048,Oggy et les Cafards,2013,Animation | Comédie | Familial,"Depuis la nuit des temps, deux forces s'affrontent en un combat perpétuel, total et sans pitié. Un combat dont nous ne soupçonnions pas l'existence malgré sa férocité. Ce choc de titans, cette lutte ancestrale, cette bataille qui perdure à travers les âges, ce n'est pas le bien contre le mal, non… C'est celle… d'Oggy contre les cafards",/Aoid1dnUIiJRWPQJuT7fsECPQld.jpg,7.1,69
61560,Smoking / No Smoking,1993,Drame | Comédie | Romance,"Adaptation de huit pièces d'Alan Ayckbourn (jamais représentées au théâtre) réunies en deux films de 2h20 chacun. L'histoire présente une série de personnages dans un petit village du Yorkshire interprétés par deux comédiens qui vont nous proposer plusieurs versions de leur vie. Réflexion sur le temps, ces deux films se complètent mais peuvent être vus dans l'ordre que choisira chaque spectateur.",/ubJEj8iiitB9MFC5ZDOqIsu3vrf.jpg,6.5,68
186729,Attila Marcel,2013,Comédie | Drame,"Paul a la trentaine, il vit dans un appartement parisien avec ses tantes, deux vieilles aristocrates qui l’ont élevé depuis ses deux ans et rêvent de le voir devenir pianiste virtuose. Sa vie se résume à une routine quotidienne, entre le grand piano du salon et le cours de danse de ses tantes où il travaille en tant qu’accompagnateur. Isolé du monde extérieur, Paul a vieilli sans jamais avoir vécu... Jusqu’au jour où il rencontre Madame Proust, sa voisine du quatrième étage. Cette femme excentrique possède la recette d’une tisane aux herbes capable, grâce à la musique, de faire ressurgir les souvenirs les plus profondément enfouis. Avec elle, Paul va découvrir son histoire et trouver la clé pour vivre enfin sa vie...",/foQSCFIWoxQWbtuUgShZipHxlPb.jpg,6.8,68
510475,Bonhomme,2018,Comédie | Drame,"La vie de Piotr et Marilyn, jeune couple de la banlieue lilloise, va être bouleversée suite à un accident de voiture. Traumatisé crânien, Piotr, s’il garde son physique avantageux, n’a plus toute sa tête : tantôt matou apathique, tantôt fauve en rut à l’hypersexualité débridée. Pour Marilyn, convaincue que son amour pour lui peut le sauver, c’est le début d’une épopée menée vaille que vaille et cul par-dessus tête.",/fTEcN4BLlv7ADMeSplu4VqpCEqK.jpg,6.6,68
42131,La Nuit de Varennes,1982,Histoire | Comédie | Drame,"Juin 1791, Louis XVI fuit à bord d'une berline pour gagner la frontière. Sur le même chemin, le destin a réuni de bien curieux personnages. Le révolutionnaire Restif de la Bretonne est face à un Casanova vieillissant entouré de royalistes en fuite. A Varennes, Louis XVI et la reine sont arrêtés...",/Af9qxvsxzv45VnszT1MKFbHj4NJ.jpg,6.8,67
48347,La vieille dame et les pigeons,1997,Animation | Comédie,"Dans le Paris des années 50, un gardien de la paix affamé rencontre dans un jardin public une vieille dame gâteuse dont le passe-temps favori consiste à offrir de fastueux repas aux pigeons du quartier. Désormais, sous le képi de l'agent, la chose est claire : en devenant pigeon lui-même, il pourra se remplir la panse aux frais de la naïve petite dame. Naïve ?",/cr9Qsgv2IoEnlbT12WGDEOxQW5G.jpg,7.634,67
853791,Fragile,2021,Romance | Comédie,"Az travaille chez un ostréiculteur à Sète. Les huîtres il connaît ça par cœur, il les ouvre par centaines. Dans l’une d’elle, Az décide de cacher une bague, pour demander sa petite amie Jess en mariage. Elle ne dit pas oui. Heureusement, sa bande d’amis est prête à tout pour l’aider à sortir la tête de l’eau.",/1DtMP14pDbUoBUIEfTIcEbZUd5u.jpg,6.9,67
40177,Les Démons de Jésus,1997,Comédie,"Les aventures de la famille Jacob, quelques mois avant celle de Mai 68, composée d'un père alcoolique, d'une mère au foyer, de deux frères arnaqueurs, d'un autre intello, du dernier qui se demande pourquoi il va a l'école et enfin d'une soeur trop belle pour eux.",/3MgZNv5SHPPa4W7WCSCMBuk3nbh.jpg,6.6,66
589026,Linda veut du poulet !,2023,Animation | Comédie | Familial | Musique,"Linda est injustement punie par sa mère, Paulette, qui ferait tout pour se faire pardonner. Même un poulet aux  poivrons, elle qui ne sait pas cuisiner. Ce poulet que son père avait fait ce jour-là... Mais c'est la grève. C'est partout la grève !  partout la grève !",/35ZLQMx4GO0V54H1tzMBLCjFQRE.jpg,6.9,65
15126,Eldorado,2008,Comédie | Drame,"Yvan, dealer de voitures vintage, la quarantaine colérique, surprend le jeune Elie en train de le cambrioler. Pourtant, il ne lui casse pas la gueule. Au contraire, il se prend d'une étrange affection pour lui et accepte de le ramener chez ses parents au volant de sa vieille Chevrolet.Commence alors le curieux voyage de deux bras cassés à travers à un pays magnifique, mais tout aussi déjanté.",/uHRo3ODUGBEiUmQYWG3uRwFUXnG.jpg,6.631,65
956957,Le Sixième Enfant,2022,Drame | Comédie | Romance,"Franck, ferrailleur, et Meriem ont cinq enfants, un sixième en route, et de sérieux problèmes d’argent. Julien et Anna sont avocats et n’arrivent pas à avoir d’enfant. C’est l’histoire d’un impensable arrangement.",/rU59Za03Lye12vl2LtXaStKk76m.jpg,6.5,65
170832,Un Monde sans femmes,2012,Comédie | Drame,"Une petite station balnéaire de la Côte Picarde, la dernière semaine d'août. En leur remettant les clefs d'un appartement de location, Sylvain fait la connaissance d'une jeune mère et de sa fille, aussi séduisantes l'une que l'autre. L'occasion rêvée de sortir ne serait-ce que quelques jours d'une vie solitaire dont les femmes sont désespérément absentes.",/yLGXmrOBs2aO3WjOMPuzxRh7n0l.jpg,6.8,63
145349,Alexandre Astier - Que ma joie demeure !,2012,Comédie | Histoire,"À l'occasion des portes ouvertes de l'église Saint-Thomas de Leipzig en l'année 1733, Johann Sebastian Bach donne une leçon de musique détonante et inattendue. Il exerce également son second travail, expertiser l'orgue d'une des deux églises de la ville. En même temps, il fait partager au public sa dépression due à la mort prématurée de deux de ses enfants pendant l'année, et du manque de reconnaissance dans le domaine de la musique de la part des paroissiens de la chapelle.",/mSsHebU0XJ8xm2MfYJbo0jnSePi.jpg,7.5,62
52612,Le Créateur,1999,Comédie,"L'histoire délirante et sanglante de Darius, auteur à succès qui découvre avec horreur qu'il a oublié d'écrire sa toute nouvelle pièce. Commence alors pour lui, et surtout pour les autres, le pire des cauchemars...",/tzeJIUWpxz4iwoDbXdDYxxTxUs3.jpg,6.7,62
60650,Tous les soleils,2011,Comédie,"Alessandro est un professeur italien de musique baroque qui vit à Strasbourg avec Irina, sa fille de 15 ans, en pleine crise, et son frère Crampone, un gentil fou anarchiste qui ne cesse de demander le statut de réfugié politique depuis que Berlusconi est au pouvoir. Parfois, Alessandro a l'impression d'avoir deux adolescents à élever, alors qu'il ne se rend même pas compte qu'il est lui-même démuni face à l'existence. Voulant être un père modèle, il en a oublié de reconstruire sa vie amoureuse, d'autant plus qu'il est entouré d'une bande de copains dont la fantaisie burlesque l'empêche de se sentir seul. Mais au moment où sa fille découvre les premiers émois de l'amour, sans qu'il s'y attende, tout va basculer pour Alessandro ...",/ncEFK0DEDnqiUJAuaabygdzvIZG.jpg,6.7,60
1045842,La vie de ma mère,2024,Drame | Comédie,"Pierre, 33 ans, fleuriste à succès, voit sa vie basculer lorsque sa mère, Judith, fantasque et excessive, débarque dans sa vie après deux ans sans se voir. Pierre n’a qu’une idée, reprendre le cours normal de sa vie, mais rien ne se passe comme prévu. Leurs retrouvailles, aussi inattendues qu’explosives, vont transformer Pierre et Judith à jamais.",/zigf3gaX4QPRZ5q2pKs1GJZhKxN.jpg,6.992,60
1266791,Alter ego,2026,Comédie,"Alex a un problème : son nouveau voisin est son sosie parfait. Avec des cheveux. Un double en mieux, qui va totalement bouleverser son existence.",/xCJPYlQAmXwvP96qFDZAw18oqk6.jpg,6.6,60
597121,Olla,2019,Drame | Comédie,,/71J4r662Mm7QjjXhVa9ncpDEWUt.jpg,6.5,59
64968,Marius et Jeannette,1997,Drame | Romance | Comédie,"Les amours de Marius et Jeannette qui vivent dans les quartiers Nord de l'Estaque à Marseille. Marius vit seul dans une cimenterie désaffectée qui domine le quartier, gardien de cette usine en démolition. Jeannette élève seule ses deux enfants avec un maigre salaire de caissière. Leur rencontre ne sera pas simple car, outre les difficultés inhérentes à leur situation sociale, ils sont blessés par la vie.",/kmklIQ8Hd4GXMt9OSqtxXE0gOv9.jpg,6.8,59
83994,Comment je me suis disputé… (ma vie sexuelle),1996,Comédie | Drame | Romance,"Les histoires d'amour et les histoires tout court de Paul, maître-assistant dans une faculté de la périphérie parisienne où il ne compte pas faire de vieux os.",/yiMe1rp1OG44dXFolORcYONQkGB.jpg,6.5,59
233880,Au bout du monde,1999,Animation | Comédie,Les aventures d'une maison à l’équilibre fragile posée sur le pic d'une colline: elle balance alternativement de droite a gauche au grand dam de ses habitants.,/a7yEwWr4viW9ghYyBkJXMrqzknI.jpg,7.1,58
18381,"C'est pas moi, je le jure!",2008,Comédie | Drame,"L'année 1968 marque un tournant dans la vie du petit Léon Doré, dix ans. Sa fausse tentative de suicide, par pendaison, passe à un doigt de réussir. Peu après, sa mère neurasthénique, qui étouffe auprès de son mari, part s'établir en Grèce, laissant leurs deux fils à ses soins. Tandis que son frère aîné cultive sa rancœur, Léon pille et met sens dessus dessous la maison des voisins partis en vacances, feint un handicap visuel pour justifier ses mauvaises notes en classe, manigance, manipule, tourne son père et tous les autres en bourrique. À l'exception de Léa, la jeune voisine qui voit clair dans son jeu et qui, ayant elle-même des comptes à régler avec le destin, va aider Léon à voler de l'argent afin qu'il puisse s'acheter un billet d'avion pour la Grèce.",/sYQdLSVnA5dDjZvI8ew33MaBb7B.jpg,7.1,57
886953,Placés,2022,Comédie | Drame,"Parce qu’il a oublié sa carte d’identité, Elias ne peut passer les épreuves du concours d’entrée à Sciences Po. À la recherche d’un job en attendant de pouvoir se présenter à nouveau, il devient éducateur dans une Maison d’Enfants à Caractère Social. Confronté à un milieu dont il ignore le fonctionnement, Elias ne sait pas encore à quel point cette expérience va changer sa vie.",/epKakliobTsoCDMqGSKGpy3RGbx.jpg,7.2,57
79728,Nicostratos le pélican,2011,Comédie | Drame,"Yannis a 14 ans et vit sur une petite île grecque qui a su demeurer sauvage. Depuis la mort de sa mère, la relation qui l’unit avec son père, Démosthène, s’est durcie. Lors d’un voyage à Athènes, il sauve d’une mort probable un jeune pélican du nom de Nicostratos. Contraint de l’élever en cachette pour le soustraire à la colère paternelle, Yannis devient bien malgré lui une vedette dans son île qui se trouve transformée par le tourisme grâce à ce magnifique pélican blanc, le plus grand oiseau d’Europe ! C’est un été unique, celui dont on se souvient tout le reste de sa vie. Yannis y découvrira l’amour que son père lui porte et qu’il n’avait jamais su lui témoigner...",/mKdz4SQt4zHuUgYkneo4oPlSBny.jpg,6.5,57
586247,Kyan Khojandi : Pulsions,2019,Comédie,"Après un premier spectacle joué à guichets ouverts en 2008, Kyan revient sur scène pour partager ses sentiments et ses histoires personnelles, le spectacle s’appelle Pulsions. Avec un « s ». Et c’est marrant.",/xZBQgUL1R0Ld6H0armtoEzpN98E.jpg,7.7,56
1154312,Le Panache,2024,Comédie | Drame,"Colin, 14 ans, fait son entrée dans un nouveau collège et il flippe : comment s’en sortir quand, comme lui, on est bègue ? Sa rencontre avec Monsieur Devarseau, charismatique prof de français, va le pousser à affronter ses peurs et sortir de son isolement. Maintenant Colin a une bande de copains et un projet : monter sur scène pour jouer Cyrano devant toute l’école.",/luAE07BbCpLCRww4Fqmd48CN2Al.jpg,6.616,56
77056,Les Rendez-vous de Paris,1995,Romance | Comédie | Drame,"Dans différents quartier de Paris, 3 histoires de séduction amoureuse, 3 variations sur le mensonge des apparences et les paradoxes de la vérité. Des images impressionnistes de Paris et une mise en scène du doute perpétuel… (« Le rendez-vous de 7 heures », « Les bancs de Paris », et « Mère et enfant, 1907 »)",/hGhTe2ZILLfOkgtJYR8LDJ1XJp2.jpg,6.5,56
747681,Une vie démente,2020,Drame | Comédie,"Alex et Noémie, la trentaine, voudraient avoir un enfant. Mais leurs plans sont chamboulés quand Suzanne, la mère d’Alex, se met à faire de sacrées conneries. C’est parce qu’elle a contracté une “démence sémantique“, maladie neurodégénérative qui affecte son comportement. Elle dépense sans compter, rend des visites nocturnes à ses voisins pour manger des tartines, se fabrique un faux permis de conduire avec de la colle et des ciseaux. Suzanne la maman devient Suzanne l’enfant ingérable. Drôle d’école de la parentalité pour Noémie et Alex !",/hkxowXdiYTPFw8LyDv46VfFzHh9.jpg,7.1,55
62871,Quartier lointain,2010,Drame | Fantastique | Comédie,"Thomas, la cinquantaine, père de famille, arrive par hasard dans la ville de son enfance. Pris d'un malaise, il se réveille quarante ans plus tôt, dans son corps d'adolescent. Projeté dans le passé, il va non seulement revivre son premier amour, mais aussi chercher à comprendre les raisons du mystérieux départ de son père. Mais peut-on modifier son passé ?",/wLLx74H0789Vvf4u5TTJEkdIh2p.jpg,7.1,55
270886,Tu dors Nicole,2014,Comédie | Drame,"Profitant de la maison familiale en l’absence de ses parents, Nicole passe paisiblement l'été de ses 22 ans en compagnie de sa meilleure amie Véronique. Alors que leurs vacances s’annoncent sans surprise, le frère aîné de Nicole débarque avec son groupe de musique pour enregistrer un album. Leur présence envahissante vient rapidement ébranler la relation entre les deux amies. L'été prend alors une autre tournure, marqué par la canicule, l'insomnie grandissante de Nicole. Tu dors Nicole observe avec humour le début de l’âge adulte et son lot de possibles.",/6jlXePSdzEBKh4XeFMW6SgLD6qs.jpg,6.5,54
638292,Blanche Gardin - Bonne nuit Blanche,2019,Comédie,"Blanche nous propose son nouveau stand-up, création 2018. Elle n'épargne personne. Même pas ses propres tripes, qu'elle nous livre encore fumantes sur l'autel de l'autodérision.",/t7gvgmK7t9InobiWfZYj9VqaZQo.jpg,7.5,53
203715,Aya de Yopougon,2013,Animation | Romance | Comédie,"Fin des années 70, en Côte d'Ivoire à Yopougon, quartier populaire d'Abidjan. C'est là que vit Aya, 19 ans, une jeune fille sérieuse qui préfère rester étudier à la maison plutôt que de sortir avec ses copines. Aya partage ses journées entre l'école, la famille et ses deux meilleures amies : Adjoua et Bintou, qui ne pensent qu'à aller « gazer » en douce à la nuit tombée dans les maquis. Les choses se gâtent lorsque qu'Adjoua se retrouve enceinte par mégarde. Que faire ?",/noJhDAm2WUn5OEM0RiJaxcPHWPj.jpg,7.2,53
45130,Grégoire Moulin contre l'humanité,2001,Comédie | Romance,"Né un vendredi 13 à la clinique Franz Kafka, orphelin quelques heures après sa naissance suite à une regrettable dispute avec ses parents, boxé à l'âge de dix ans par une fillette dont il était éperdument amoureux, élevé par une grand-mère acariâtre et un oncle alcoolique, Grégoire Moulin a pris un mauvais départ. A plus de 35 ans, il mène une sinistre existence en province : il vit toujours chez sa grand-mère, est célibataire de longue date et remplit les modestes fonctions d'employé dans une compagnie d'assurances. Par un dimanche de mai, il décide de monter à Paris. Et le cauchemar commence.",/i1kwyLzJ5ly3SAwo6rfmEusZuMJ.jpg,6.7,52
255533,L'Enlèvement de Michel Houellebecq,2014,Comédie | Drame,"Michel Houellebecq vit une existence bien réglée et sans surprises. Il discute avec un ami des travaux de rénovation de son appartement, déambule dans le quartier, travaille dans sa cuisine, visite des églises, rend visite à une amie avec qui il parle musique, récupère un panier de légume auprès d'une voisine ou raconte sa vie de juré du prix «30 Millions d'amis». Un jour, alors qu'il rentre chez lui, trois hommes entrent à sa suite dans le hall de l'immeuble. Sur le pas de sa porte, ils se saisissent de lui et le ligotent : l'enlèvement de Michel Houellebecq vient de commencer...",/rwvXLFfvVLwhYCw2WRjN9H5MCBU.jpg,6.5,50
481817,Mention particulière,2017,Drame | Comédie | Téléfilm,"Laura, 20 ans, a décidé de passer son bac, comme n'importe quelle jeune fille de son âge, sauf que Laura n'est pas tout à fait comme les autres : trisomique, elle doit braver ses difficultés, les doutes de son entourage et le regard parfois cruel des autres. Epreuve après épreuve, entre émotion et comédie, Laura se bat pied à pied pour arracher une chance qu'on voudrait lui refuser et vivre la vie qu'elle s'est choisie.",/96bj9OubnfottXTmOMOrEaKnn5v.jpg,7.5,50
359642,"Sorgoï Prakov, My European Dream",2013,Horreur | Comédie | Crime | Drame,"Un journaliste venant d'un pays de l'Est arrive à Paris pour commencer un tour des capitales européennes et ainsi pouvoir réaliser un documentaire sur le rêve européen. Entre fascination et difficulté d'adaptation, Sorgoi a bien des difficultés à mener à bien son projet et sombre, au gré de ses expériences, dans la folie.",/zh2iINVTrshB6fv2XosNZTVe5Eq.jpg,6.74,50
36068,Marquis,1989,Animation | Comédie,"1789. Dans une cellule de la Bastille, le Marquis écrit clandestinement et débat avec son sexe qui exige d'être satisfait. Une jeune femme enceinte d'un enfant bâtard du roi est emprisonnée non loin de lui. Afin d'éviter le scandale que cette naissance causerait, un prêtre corrompu décide de faire croire que le Marquis est le père du bébé.",/lVF5rZG9aUBkvUi6X2OOOsabP3V.jpg,6.5,50
